,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
187,5,13,36.7,63.3,80,89,14,13,14,7,19,22,1,3,11,11,5,5,6.8,7.16,Rennes,Paris Saint-Germain,0 , 0,0 , 1,19:30,"Ijm, 30-Okt-15",6,9,Won (33%),Drew (17%),Won (50%),5,13,4,9,1,3,0,1,0,0,0,0,432,748,14,22,59,50,359,669
188,12,8,50.8,49.2,79,74,11,11,14,16,17,30,7,3,16,15,4,3,6.66,6.44,Rennes,Toulouse,1 , 1,3 , 1,19:00,"Jmos, 29-Ago-15",12,10,Won (33%),Drew (17%),Won (50%),13,8,8,7,3,1,0,0,1,0,1,0,438,422,19,20,78,64,341,337
189,9,10,40.3,59.7,76,84,9,10,13,21,25,20,3,1,14,15,9,8,6.72,6.98,Nantes,Lyon,0 , 0,0 , 0,20:00,"Jnne, 01-Des-15",6,12,Won (17%),Drew (17%),Won (67%),9,10,5,8,4,2,0,0,0,0,0,0,398,582,23,11,71,68,301,500
190,14,10,62.3,37.7,77,65,12,7,27,21,21,30,8,3,19,13,6,8,6.87,6.87,Monaco,Bordeaux,0 , 1,1 , 2,19:30,"Ijm, 01-Apr-16",5,11,Won (17%),Drew (33%),Won (50%),15,10,12,7,2,3,0,0,0,0,1,0,561,340,30,13,73,99,457,226
191,9,4,45.3,54.7,79,82,5,13,22,16,24,17,5,5,15,15,3,2,6.82,6.98,Nantes,Lorient,2 , 0,2 , 1,19:00,"Jmos, 13-Feb-16",8,5,Won (50%),Drew (33%),Won (17%),9,4,7,2,2,1,0,0,0,1,0,0,442,531,23,18,68,57,350,456
192,14,10,57.2,42.8,82,78,8,12,16,13,24,19,8,1,16,16,7,6,6.74,6.96,Bordeaux,Lille,0 , 0,1 , 0,19:00,"Jmos, 16-Jan-16",4,5,Won (33%),Drew (17%),Won (50%),14,10,12,7,2,3,0,0,0,0,0,0,551,417,25,9,77,51,449,357
193,10,9,62.2,37.8,82,70,8,9,30,17,7,22,5,5,19,2,5,7,6.78,6.52,Lille,SC Bastia,0 , 0,1 , 1,19:00,"Jmos, 07-Nov-15",7,7,Won (50%),Drew (17%),Won (33%),10,9,7,8,3,1,0,0,0,0,0,0,527,320,28,15,52,84,446,221
194,11,8,37.3,62.7,80,87,16,12,4,5,36,38,3,3,25,21,3,5,6.82,6.89,Toulouse,Nice,1 , 0,2 , 0,19:00,"Jmos, 28-Nov-15",10,11,Won (33%),Drew (0%),Won (67%),11,8,5,5,2,3,3,0,1,0,0,0,417,697,12,22,42,47,363,628
195,20,8,58.1,41.9,77,69,6,3,21,15,20,17,7,12,17,15,7,5,6.69,6.72,Saint-Etienne,Reims,0 , 0,3 , 0,16:00,"Jmos, 31-Okt-15",12,5,Won (50%),Drew (50%),Won (0%),21,8,16,5,4,3,0,0,0,0,1,0,475,342,31,27,56,56,386,256
196,8,8,42.4,57.6,67,77,5,7,20,17,22,19,7,7,14,17,2,4,6.85,6.74,Guingamp,Nantes,2 , 0,2 , 2,19:00,"Jmos, 16-Jan-16",3,5,Won (33%),Drew (0%),Won (67%),8,9,6,7,2,1,0,0,0,0,0,1,358,486,26,27,86,65,245,394
197,17,8,66.9,33.1,86,72,20,7,20,27,18,28,1,1,14,17,7,3,6.71,6.96,Nice,Guingamp,0 , 0,0 , 1,19:00,"Jmos, 12-Sep-15",13,6,Won (67%),Drew (0%),Won (33%),17,8,16,6,1,2,0,0,0,0,0,0,678,337,22,14,60,70,595,251
198,15,7,69.5,30.5,93,81,9,7,14,4,35,30,5,0,22,15,4,3,7.11,6.74,Paris Saint-Germain,Toulouse,2 , 0,5 , 0,16:00,"Jmos, 07-Nov-15",17,5,Won (83%),Drew (17%),Won (0%),15,7,12,5,3,2,0,0,0,0,0,0,778,342,23,6,58,36,696,300
199,8,9,49.8,50.2,73,74,13,3,18,11,15,25,2,6,23,8,8,7,6.87,6.65,Lille,Reims,0 , 0,2 , 0,19:00,"Jmos, 05-Mac-16",8,8,Won (33%),Drew (0%),Won (67%),8,9,6,5,2,3,0,1,0,0,0,0,379,383,13,24,56,79,309,280
200,11,11,58.8,41.2,76,66,5,11,20,26,18,26,2,2,21,13,4,4,6.72,6.64,Lorient,Toulouse,0 , 0,1 , 1,19:00,"Jmos, 16-Apr-16",8,9,Won (50%),Drew (0%),Won (50%),11,11,8,9,3,2,0,0,0,0,0,0,573,400,17,22,95,67,460,311
201,7,7,37.8,62.2,65,77,7,4,20,13,14,17,4,5,12,10,6,5,6.55,6.73,Angers,Saint-Etienne,0 , 0,0 , 0,19:00,"Jmos, 05-Mac-16",1,2,Won (0%),Drew (67%),Won (33%),7,7,1,2,6,5,0,0,0,0,0,0,345,565,11,21,78,73,254,470
202,11,10,63,37,77,72,5,7,35,19,17,18,9,6,16,11,2,4,6.76,6.77,Rennes,Monaco,0 , 1,1 , 1,20:00,"Jpl, 24-Apr-16",5,8,Won (17%),Drew (33%),Won (50%),11,10,6,6,5,4,0,0,0,0,0,0,569,337,27,24,72,59,470,254
203,9,12,44.9,55.1,77,79,7,8,14,13,6,14,6,6,8,6,3,7,7.0,6.51,Lorient,Reims,1 , 0,2 , 0,19:00,"Jmos, 30-Jan-16",6,8,Won (17%),Drew (50%),Won (33%),9,12,6,11,3,1,0,0,0,0,0,0,398,490,18,25,80,66,299,393
204,16,3,43,57,70,79,7,10,38,24,27,16,3,5,7,23,4,4,6.92,6.64,Caen,Montpellier,1 , 1,2 , 1,19:00,"Jmos, 19-Sep-15",4,8,Won (17%),Drew (33%),Won (50%),16,3,11,0,5,2,0,0,0,1,0,0,357,471,32,14,72,75,251,380
205,16,9,59.2,40.8,81,71,9,10,13,14,19,25,10,5,15,14,6,5,6.66,6.5,Saint-Etienne,Troyes,0 , 0,1 , 0,19:00,"Jmos, 09-Apr-16",11,7,Won (67%),Drew (17%),Won (17%),16,9,10,4,6,4,0,1,0,0,0,0,532,366,32,14,68,73,431,276
206,18,14,48.3,51.7,83,81,16,8,15,11,23,14,5,4,10,15,4,10,6.57,6.57,Nantes,Troyes,1 , 0,3 , 0,19:00,"Jmos, 17-Okt-15",5,8,Won (33%),Drew (17%),Won (50%),18,14,15,12,3,2,0,0,0,0,0,0,474,509,33,16,69,61,371,431
207,8,18,23.4,76.6,63,89,6,9,10,11,18,23,7,7,8,14,4,3,6.63,7.11,Caen,Paris Saint-Germain,0 , 2,0 , 3,16:00,"Jmos, 19-Des-15",8,14,Won (0%),Drew (33%),Won (67%),8,18,3,15,3,3,1,0,1,0,0,0,252,808,16,19,56,50,180,736
208,10,6,50.9,49.1,82,78,13,16,13,18,14,30,3,3,20,14,6,7,6.63,6.87,Montpellier,Lille,0 , 0,3 , 0,16:00,"Jmos, 27-Feb-16",1,7,Won (0%),Drew (33%),Won (67%),10,6,6,4,4,2,0,0,0,0,0,0,462,444,28,21,73,59,360,363
209,14,12,51.9,48.1,69,70,5,11,19,13,28,14,6,2,7,17,6,6,6.77,6.52,Caen,Reims,0 , 1,0 , 2,19:00,"Jmos, 06-Feb-16",11,5,Won (67%),Drew (17%),Won (17%),14,12,8,9,6,2,0,1,0,0,0,0,418,388,29,14,77,75,312,297
210,17,6,54.5,45.5,84,86,6,17,16,20,19,26,4,4,11,14,6,5,6.82,6.75,Nice,Bordeaux,2 , 1,6 , 1,18:00,"Jtan, 23-Sep-15",5,10,Won (17%),Drew (17%),Won (67%),18,6,15,6,1,0,1,0,0,0,1,0,596,499,19,17,64,58,509,421
